request_rate_normalized,frequency_deviation,resource_novelty_score,action_novelty_score,time_anomaly_score,sequence_anomaly_score,sensitivity_score,context_risk_score,repetition_score,stability_score,label
1.140620446819747,0.0166641700462938,0.014874150987149748,0.057678970849723635,0.07394114554566915,0.007625156434625347,0.18415296282446397,0.04868038244003493,0.9211900346015423,0.9221865183065254,NORMAL
1.5807227714119145,0.2173453200672908,0.5210287621180112,0.2130813228206846,0.11751255924443178,0.16125582788042112,0.34498057938293003,0.029901261974759397,0.566966158130578,0.6174551735658643,DRIFTING
1.1576127036920154,0.3318555297310894,0.44374254957119696,0.14685726372482952,0.20186814119678662,0.07108076382674472,0.3803971575956595,0.06948767264969334,0.5823473486407739,0.6952107991550136,DRIFTING
5.758658723806653,0.8681474448538915,0.8358919302986159,0.8592227894338536,0.5327133519929013,0.9633977005346545,0.9003151154925553,0.8087928389546843,0.27793906094116905,0.298091153282516,HIGH_RISK
4.644977112207073,0.8738271777475302,0.9003524133439648,0.910826635475676,0.5859645144296207,0.9006862014141029,0.9175518293400929,0.9987661419743894,0.27358433420174266,0.20539806950528744,HIGH_RISK
2.605982984163482,0.5051272720084561,0.595255569065767,0.4302890492665994,0.21516563630691343,0.6102691228289834,0.6051606611574454,0.23327209719645237,0.4223193935629598,0.3564232081475583,SUSPICIOUS
1.1179245214166593,0.15079112793155763,0.05769038846263591,0.04925176938188639,0.019524298779804453,0.07224521152615053,0.05615447248817116,0.001215798321572692,0.9290944591814336,0.8765666019110573,NORMAL
1.4162309846972037,0.36370909145847363,0.31799295356892976,0.02158045290964088,0.15623227159155648,0.2449827616803225,0.44055088211442317,0.047087995945216045,0.6398564815789953,0.7995584583120291,DRIFTING
2.065637756737624,0.6153122445859778,0.5387998718754503,0.4662785695870566,0.3891333108274605,0.5265723596534241,0.4315761113992761,0.4886160777234061,0.4745804137888645,0.5270423263154247,SUSPICIOUS
1.5040585198887593,0.48661962720931673,0.5842369151424717,0.06601493220803337,0.29921474814761084,0.11764699657236863,0.3892800570906215,0.11448287559459945,0.5946674468035361,0.7443263790560553,DRIFTING
1.5637899629432954,0.5736367590760308,0.6889798224519285,0.5662900055663134,0.23666445602308284,0.5640218964316308,0.7722299558303131,0.12980098760727327,0.2662752910706545,0.4553018615399495,SUSPICIOUS
2.541053678144076,0.8476973560017311,0.7779109780199592,0.8595582167329234,0.6393834001393139,0.947963218184589,0.9811414758559822,0.9245671485369703,0.11957035356838479,0.2969801296608596,HIGH_RISK
0.8666932991221373,0.13374653462150377,0.034017095038848956,0.0467658124188041,0.04291720277590621,0.06444780259798835,0.1874379097751709,0.0053932169222121245,0.819852029861839,0.9779209166636353,NORMAL
0.8052377826353335,0.19906121160501317,0.017803596686975145,0.09610703174694551,0.014866272775311296,0.04146241237270237,0.017069933615728772,0.04984371259229737,0.9004390020662485,0.9393077525980066,NORMAL
0.8416899211233391,0.11535339829344377,0.04876670686212645,0.06522242595454725,0.09505310525862036,0.06006510665483559,0.14871878323531196,0.02531330297476014,0.9268208062752663,0.860639832420066,NORMAL
0.8780962411825969,0.10360258567346635,0.03356104542698427,0.09785254683891406,0.08565372237479268,0.07011698615902598,0.14541135232307803,0.028103639720128554,0.9894181334217038,0.9244388129323542,NORMAL
1.15442958683821,0.21871012284884822,0.09278100616476964,0.03326565998208915,0.05032094167515431,0.0014079663282890677,0.0013915174606582426,0.012006331022575995,0.820161439427817,0.889031705190363,NORMAL
1.1351633614868293,0.5005497061432043,0.23345723623330683,0.226116963807159,0.16556854184974373,0.11651551339402218,0.43782845906742696,0.0008741289572024469,0.6080717607594084,0.5760037424423156,DRIFTING
1.0881333476663972,0.2754855106139873,0.04080404616028166,0.019127737103739707,0.05171179308569195,0.09080836870598545,0.16087488282754014,0.003291492168157689,0.9385145600155164,0.935784628368843,NORMAL
1.2924742743004627,0.46780628304080485,0.4789450761445861,0.3696229261440028,0.26452634546274273,0.08649615612518265,0.2820652995870386,0.1494537976366868,0.7666149122408101,0.6180077544999121,DRIFTING
1.2486960937739784,0.3763520932539456,0.34399952377590914,0.2593345280610095,0.14103592981994065,0.2890375986113842,0.24095310364258615,0.14805686805256704,0.5029170270332178,0.6780635824191514,DRIFTING
1.8556997346826045,0.6132754588384809,0.5168381397994557,0.6190607368697643,0.2856149074316734,0.5433888468097982,0.4205420063036427,0.31981103036068786,0.12556559030122239,0.26155680677579557,SUSPICIOUS
1.635323894379854,0.690986780542796,0.6739978890590346,0.5810578881476351,0.5967423076720912,0.6670504180397532,0.5446565782468459,0.11718535712305433,0.24497676579238334,0.43506516718553223,SUSPICIOUS
1.2399631361551882,0.5013400095170137,0.24084843973129427,0.07547959871813302,0.24036042297808521,0.054959278565861615,0.35029853847789605,0.19404869038083938,0.6091562455063864,0.5655887562190243,DRIFTING
2.7641131321832697,0.8495651418155463,0.759712922909744,0.6104767886745223,0.5737539860961884,0.5600995372067419,0.7414469987358309,0.2972324991298664,0.1726918040791972,0.4688174034942223,SUSPICIOUS
1.190332755913083,0.16735615473905863,0.056572791134429236,0.029751350511377783,0.05845060359833142,0.043964232052484654,0.06043820538561038,0.0033592598261950658,0.850541571941825,0.8796781974516497,NORMAL
1.7658284871728207,0.3384309158319388,0.5472302514484635,0.3838708936277024,0.2829801566511968,0.264517572209826,0.45793756498452043,0.0578016088681903,0.4605879561041433,0.7237418967307733,DRIFTING
0.8115205482277335,0.12444920156668618,0.04335431028038011,0.04671741333524465,0.07048241653907163,0.030884380914245915,0.06305610262078452,0.00302761281206303,0.9373642431984592,0.9351739137099376,NORMAL
0.9954419703511939,0.1809666406973891,0.032558113251901145,0.09835972997387743,0.0667351163050396,0.00438468524966299,0.06532438114960175,0.031165721687952876,0.811266655559848,0.8535826286978714,NORMAL
0.9336418608346253,0.1565492625915568,0.05856543354287992,0.0008495578607209509,0.07610059829495554,0.07130142918617409,0.07325727724130444,0.002646796778440913,0.9509865079570101,0.9932762740717198,NORMAL
3.7596021422290775,0.7970989864992695,0.779517425691257,0.9098981131914796,0.9795748871795789,0.682710337208013,0.8396931802409469,0.9957397007497051,0.2795023194702536,0.10569489090876936,HIGH_RISK
1.9081112340351238,0.594385025573834,0.6817173794770908,0.6713643096153105,0.6122779123932173,0.5908158231173424,0.5549236792229554,0.38710693388078965,0.42043823057232577,0.4636499879267116,SUSPICIOUS
1.7657156305580686,0.7338741508451094,0.5115694978787716,0.4042468111875216,0.36225896704517124,0.5081585466067416,0.7217815693314491,0.2994575003558505,0.21921707824962977,0.5093910045491473,SUSPICIOUS
0.9082237025951966,0.07463753662175311,0.09420582194885956,0.029827245423412276,0.07755052967189995,0.03931217982070792,0.027850814156940795,0.0005357648847679475,0.9088514674030502,0.9963668227823399,NORMAL
1.0346433852701897,0.05040426232345902,0.07368737449441821,0.08627970775432287,0.021673980009077567,0.009571455552016174,0.00472771720926728,0.0320985750221633,0.9214188072177562,0.9320046119071105,NORMAL
0.977752944920426,0.254826680836467,0.06158438944212358,0.029232951584263346,0.04207602077764608,0.07066943803425146,0.19465214867277988,0.04465693591897168,0.8684865616764754,0.9997296818931787,NORMAL
0.9900401362766882,0.2693865648555057,0.052504934024538465,0.07072789119056672,0.025217287749552997,0.04467264687026406,0.024689973162071024,0.010299001793848085,0.8001886830535263,0.855889757747299,NORMAL
4.419785939518379,0.9809382010709448,0.9450822770384952,0.7574916586945544,0.5661695061464787,0.9445000960003713,0.8608300667752657,0.5098713739489492,0.2802680245318079,0.14190851981791933,HIGH_RISK
1.0520837540039305,0.40394485137786695,0.5836951618733603,0.3915657292646129,0.15950393357694334,0.15452907978088767,0.21420326656655658,0.19942309434242034,0.5096916684100905,0.6585154551539847,DRIFTING
2.6201026796120823,0.7262662853834504,0.7063600312355192,0.5953989916607221,0.4378748468651974,0.4343405609845431,0.5131122867510398,0.3717421838051127,0.48372164977809007,0.40336915162747056,SUSPICIOUS
0.860188908402399,0.29042291443522006,0.04467145272585204,0.05015179603501664,0.02466586158054065,0.04709602524347335,0.13238272652740232,0.03755885684770214,0.9507736165419827,0.9366836669041132,NORMAL
0.8613405612464321,0.17586894960503915,0.050588867888446604,0.061145423543464784,0.001811018382084051,0.08721239089441515,0.1864236564967225,0.02825665917946045,0.9393301647753785,0.9883749071765944,NORMAL
0.8349918423003713,0.19675468457216222,0.09112451557542998,0.009324491922135835,0.02635114506489049,0.09023079734420988,0.05686878196395866,0.032697183608996316,0.9069636329886288,0.9394491407505793,NORMAL
1.0870147454050507,0.0949613194004877,0.07820645215724312,0.017532167837859915,0.07826207890770093,0.06638101052502829,0.1366416619095173,0.024077669856363,0.9334003065361729,0.8619695569839186,NORMAL
1.4419283734944068,0.5499880817911449,0.5957458570207451,0.24425682665271103,0.1838695310944554,0.22632810874797837,0.19285558094613311,0.03342497230375987,0.703832300006029,0.6207166782479359,DRIFTING
4.82495343110841,0.7948198774128781,0.766545803046995,0.8593951720840045,0.6446011509880374,0.8646381764945945,0.9867329872724615,0.5744461006686972,0.171153249692825,0.2769897548019578,HIGH_RISK
0.8214539166083323,0.21523949718357363,0.04754757152327337,0.08490980199586762,0.0383397141058259,0.016827858850771284,0.16728843849397396,0.027445481582003585,0.837839158478071,0.9580575997879669,NORMAL
0.9103070273005428,0.2631271743054567,0.0944042093825398,0.014879596940511565,0.04626756050653935,0.09809873781626852,0.09668148719462932,0.04317737612572726,0.917746304426264,0.9062994861879403,NORMAL
0.9059465031254286,0.10495850826674354,0.07083240490779703,0.0367847181142801,0.05552633226079402,0.009993187705440965,0.16100353864692557,0.018494431282406243,0.9297068318066685,0.9588084402492749,NORMAL
1.1604756487818406,0.0782505488411929,0.08678285021649326,0.0644241400825982,0.0020340831067600985,0.07246313368993937,0.007110375509811018,0.04986905634069066,0.9745273375382396,0.8946015621310068,NORMAL
4.550454180315444,0.7873961258477532,0.9002691992865421,0.9974827051667654,0.802521640307687,0.7829516378224778,0.7879810364855964,0.546061707414384,0.06847388969696627,0.1660862338694621,HIGH_RISK
0.8335233733948657,0.04821467546745168,0.07332048049529766,0.0431365456388002,0.04459652704044057,0.03086076816354366,0.12147127669554876,0.009258252270810131,0.9253832558627791,0.8760698285702859,NORMAL
1.1081957434005185,0.28978506153377204,0.05143264789098589,0.04736911322907005,0.07554538093252579,0.08802912630134302,0.1928291591731116,0.016227595301624986,0.9597409147685279,0.8815968396453305,NORMAL
1.005753298604408,0.17662783906950286,0.0789868107379743,0.06562398932483586,0.0608758325129553,0.04117820274857747,0.09476168699202775,0.020726041469509057,0.9684332060122767,0.88450006788226,NORMAL
2.7768579438238037,0.840933939060676,0.7465988434580663,0.6104814561022431,0.6719219367322729,0.46792769783383603,0.713333373398745,0.18515648236644383,0.39311754188843084,0.4748736490683375,SUSPICIOUS
0.8784937126751423,0.20702260625663932,0.03903764460469539,0.04157748009896515,0.04691774960927717,0.03677085081275432,0.02012399544451802,0.01548159050014229,0.9327468721387877,0.9498676602203306,NORMAL
1.471095512165769,0.2746485966267307,0.39942305611271034,0.14802482514799023,0.2411629131432598,0.09614689117960869,0.28330619295872334,0.14425710971956515,0.5733404827722558,0.7776254376046161,DRIFTING
2.1831498990757883,0.7284783209184932,0.5468636611547274,0.6099953154791011,0.6519963968425111,0.4129244808634906,0.7859958576696958,0.34909009869012425,0.45126750848789643,0.23637075234523694,SUSPICIOUS
1.3501677171333912,0.23779355007158545,0.49614582886243785,0.3197300669034479,0.2176246892359354,0.06067826330520387,0.3759101823984278,0.0021445605788770195,0.5220448558713637,0.6395875359926403,DRIFTING
1.6522691819928794,0.501050662973713,0.5268159114436717,0.26634261762315087,0.22060359654426065,0.0815336322624904,0.4972032145136658,0.03663313089877742,0.485797549755753,0.6011226411355464,DRIFTING
0.9362416666325166,0.0215135666542953,0.0409628894895232,0.03112174950633936,0.06771206397350094,0.060577924945269035,0.072918745639508,0.010894627712749506,0.9976071932311183,0.9181002431794172,NORMAL
1.0355112009655343,0.347654363185654,0.3995651493158303,0.0845838037547547,0.05194103738214976,0.15252496540725505,0.3343616942510176,0.047983583770904975,0.6349557897824852,0.8151189873560032,DRIFTING
1.1784008773356192,0.21357112273239154,0.07416608887180887,0.04994045613802446,0.04747277852704834,0.011002124299147665,0.11196821911679836,0.012345824755439522,0.9954290665600811,0.9694871410022721,NORMAL
1.0520028541786093,0.25362576051023095,0.029680020505183893,0.03542657213276258,0.09059519191946444,0.09009634960387639,0.1952965552401742,0.04509191582208356,0.8254744072066722,0.9735586429205481,NORMAL
5.85686782227891,0.7936218527442362,0.774589502891571,0.971688155357549,0.5027457004347762,0.9965224326235815,0.710787200688131,0.5602727597467798,0.07203201376466645,0.1316164920338722,HIGH_RISK
1.106205159596444,0.047672450300806066,0.06102251494776413,0.013535408227768553,0.07513750860290458,0.06569551562671395,0.19132292421669161,0.0034479008178210594,0.811410944230251,0.89232806120398,NORMAL
1.0079102920135365,0.5219954235904488,0.4069656755267592,0.2740842985353877,0.2744069463433432,0.1623521490414316,0.3012776290315863,0.058132424269652705,0.5220775337759811,0.778789723110376,DRIFTING
2.570666956864984,0.7738446746265464,0.7844174432908689,0.7278752354749427,0.9330597150149331,0.626429516204462,0.9582951097534718,0.9114300430301331,0.030228478369016154,0.007557394281573437,HIGH_RISK
1.0522195077613263,0.23272956913838733,0.25038671052187456,0.3343372099472621,0.19735905168149093,0.019356723329293436,0.25642755166056797,0.055717034569413126,0.6312160446515201,0.6829820823853097,DRIFTING
5.822294091994902,0.8030914330687469,0.8291974235747643,0.7292901765500822,0.5684848032795605,0.7135834654348006,0.9854876981419769,0.8335958405599886,0.09438969212006655,0.2863719956513925,HIGH_RISK
1.0769597550418373,0.3910654569019628,0.5968253158156513,0.03537845877563513,0.15577400329046592,0.08869477849721237,0.3159653187447836,0.11476375200674933,0.6309891592477904,0.7982730748588103,DRIFTING
1.178873168889875,0.5830901105780417,0.3448098107430964,0.01857244186893565,0.29109800179119083,0.23845187243164734,0.2017653226256634,0.08177836694107828,0.7449158298380514,0.625094731763146,DRIFTING
2.742901738423245,0.761691187434192,0.7366334328639357,0.788857319155725,0.6295565529059377,0.89133066748236,0.9147768204766372,0.985697289924686,0.09311724763271885,0.2815356251341779,HIGH_RISK
1.3000384631641964,0.36044648226191695,0.2635430143940446,0.22910658337114637,0.1640147837834174,0.05680673656151995,0.31669217173357656,0.19462037652621722,0.6857634383415159,0.6683438958541732,DRIFTING
0.9994104496585592,0.14033693114176246,0.04974113794914262,0.043702407609867294,0.03928922958311792,0.04996906028861203,0.1057030342319521,0.03459511570418105,0.9422414321468046,0.9066443620210217,NORMAL
0.8315128284015658,0.0830705069222813,0.024889838519319196,0.02345441007480531,0.019275432188703957,0.05747556906554044,0.06562069516836436,0.04101725075237653,0.8367894835694768,0.9196940606302817,NORMAL
1.574808811229062,0.5220275840408545,0.6805499595272544,0.6550155539891438,0.5977500958170747,0.49592683514676544,0.507856544522008,0.10538061172188598,0.30378058156791027,0.3664726690582468,SUSPICIOUS
1.526265722122362,0.5746309081971387,0.5699870044883415,0.3179620114509069,0.36386690241994446,0.6548102831580609,0.43600760874086775,0.4794066039078294,0.44266871020364784,0.4911234046047386,SUSPICIOUS
3.7450882984277003,0.9345756176505664,0.8591772794563254,0.8286518318862223,0.9069040942282514,0.9564144268765645,0.8771759818141551,0.592551636377753,0.13988576670059336,0.15131119864444026,HIGH_RISK
2.67874953757712,0.5097992099872194,0.4261770009300216,0.5102978420474176,0.26480950992245633,0.4844136956628605,0.781852119425787,0.2179029150217937,0.29556508552629635,0.3344908705238243,SUSPICIOUS
0.9934372192417316,0.15031421333832545,0.032166247139474705,0.013216177752502369,0.03763875377344753,0.06722629399325661,0.15647916172889184,0.026537530119407116,0.9179668788879511,0.8800924556686979,NORMAL
0.8600676003268167,0.22123013061644567,0.05122219208126745,0.06802277792083533,0.004167290060238427,0.008479201604580322,0.14326467761253645,0.0036042167999336683,0.8142513455530518,0.8518162712852331,NORMAL
1.9324598885640139,0.8497440398187106,0.433727010742621,0.5272456724020749,0.45772468008734707,0.40214116534708,0.77944285225804,0.34766848399892414,0.19209131337787047,0.33441686924341774,SUSPICIOUS
2.7787900045432483,0.6966957807914339,0.665124374499906,0.5595618832242706,0.3819910699488662,0.33039639832264633,0.7230824904376201,0.21588636767372701,0.4395720913910818,0.4130250530767893,SUSPICIOUS
2.626662540440323,0.9623252367340619,0.70536608248207,0.8776554970389824,0.5530666429536789,0.6030231365576649,0.7768451326784214,0.7759260965187811,0.022526373661366405,0.1844663648940584,HIGH_RISK
